,userName,score,at,content
2057,Pengguna Google,1,2026-06-21 01:46:17,ntah apa yang di loading kan sinyal internet kuat dan wifi lancar masih aja loading ngga jelas
2058,Pengguna Google,2,2026-06-21 00:58:46,untuk admin grab saya pesan car boking stelah sampai di jamnya malah di batalin kan az
2059,Pengguna Google,2,2026-06-21 00:51:35,hallo tim grab tolong driver nya di kasih paham lagii masa iya nunggu 5menit doang bilangnya sejam klo nggk mau nunggu yaudah cancel aja kan bisaa ngapain harus banyak ngomong
2060,Pengguna Google,5,2026-06-20 21:56:02,sangat puas dengan layanan grab cepat sampai
2061,Pengguna Google,5,2026-06-20 20:06:26,sangat membantu kebutuhan yang gak bisa sendiri
2062,Pengguna Google,3,2026-06-20 19:42:22,oy min klean gapunya driver kah sampe lama banget nyari kurir buat ambil pesanan
2063,Pengguna Google,1,2026-06-20 18:26:06,aku baru aja download pas mau masang alamat kan nyari kota masalah nya ko ga ada kota bogor jadi nya aku hapus lagi padahal mau mesen makanan
2064,Pengguna Google,5,2026-06-20 18:16:21,coba jangan terlalu rakus dengan uang deh min lagi pesan dipotong iklan kam sebel bagus sih apk nya cm iklannya dibuanglah kemaruk berbahaya buat kehidupan
2065,Pengguna Google,1,2026-06-20 18:15:41,aplikasi biadab potongan melebihi iblis langsung saya uninstall karena tidak manusiawi potongan ke mitra banyak sekali 48 tidak sesuai dengan aturan pemerintah bisa saya laporkan ke dinas perhubungan atau kemana ya saya harus melapor saya menggunakan non tunai total tagihan 199rb namun yg diterima driver 84rb saya ada screenshot nya tagihan saya dan foto di hp driver perpres nomor 27 tahun 2026 potongan hanya 8 saya sebagai customer merasa dirugikan karena membayar cukup banyak
2066,Pengguna Google,1,2026-06-20 18:01:22,apa apa mahal serba dipalak pesan item utama dihapus semena mena tanpa konfirmasi biaya platform mahal gak ada urgensinya bayar ini itu untuk apa promo juga kebanyakan syarat ribet pokoknya pakai grab udah gitu kebanyakan iklan pula mending aplikasi sebelah saja lebih ramah pengguna
2068,Pengguna Google,1,2026-06-20 16:42:01,pembaruan terakhir malah bikin aplikasinya jadi berat abis milih makanan ga bisa order gara gara loading terus coba buka aplikasi lain seperti youtube ig dll lancar aja berarti koneksi internet ga ada masalah kan
2069,Pengguna Google,5,2026-06-20 16:13:16,useless app drivers busy in all area
2070,Pengguna Google,5,2026-06-20 15:52:44,sangan membantu saya saat saya berada di malaysia cepat dapat driver drivernya juga ramah
2071,Pengguna Google,5,2026-06-20 15:33:22,gak perlu khawatir lg krn grab selain bisa nyariin sopir doi jg bisa delivery makanan fav ak
2072,Pengguna Google,1,2026-06-20 15:25:26,sulit cari driver nunggu lama gak bisa di batalin buang waktu
2073,Pengguna Google,5,2026-06-20 15:20:01,aplikasi yang membuat kita mudah berpergian kemna mana dan setiap jam selalu ada driver bagus top lah
2074,Pengguna Google,4,2026-06-20 15:18:56,penunjukan alamat yang kurang tepat dan kami kesulitan untuk memperbaiki kesalahan alamat yang tercantum
2075,Pengguna Google,1,2026-06-20 14:41:08,tolong dong pihak grab cari driver nya yang amanah hp kaka saya tertinggal di mobil grab pas di telpon sekitar 30 menitan udah gak aktif aja tuh hp
2076,Pengguna Google,5,2026-06-20 14:31:30,amazing aku mencintai perjalanan dengan grab
2077,Pengguna Google,1,2026-06-20 12:36:08,dua driver merupakan minta batalain alasan nya kejauhan jemput masih bisa di maklumin tapi yg ketiga buat kesal di chat gak respon estimasi dari 12 menit jadi 27 menit mutar gak tau ngapain kalau masih mau kerja jangan kayak gitu lah di skors habis habisan tuh driver yg kayak gitu tingkah nya
2078,Pengguna Google,5,2026-06-20 11:13:34,singkat padat bagus buat jalan jalan
2079,Pengguna Google,1,2026-06-20 10:19:41,diantara aplikasi ojol lain si grab ini notifnya paling ngeselin pagi aja bisa 3x muncul notif belum siang sore malam apaan banget dah ngespam promosi udah kek teror pinjol
2080,Pengguna Google,5,2026-06-20 09:47:34,aplikasi ini sangat membantu bagi saya yg kurang tau bawa motor sendiri apalgi di kota kota besar
2081,Pengguna Google,5,2026-06-20 09:40:33,grab is a versatile app that offers transportation food delivery and digital payment services in one platform the booking process is simple drivers are generally responsive and the app is very practical for daily use
2082,Pengguna Google,5,2026-06-20 09:13:32,aplikasi nyaa sangat bagus fitur fitur nya bagus dan driver nyaa amanah semua
2083,Pengguna Google,2,2026-06-20 09:06:45,tolong tegur drivernya pemilik mobil dengan nomor polisi dd 1572 xau terlalu memaksakan diri masuk depan kendaraan lain sementara posisi sangat dekat
2084,Pengguna Google,2,2026-06-20 08:45:42,apk gak jelas massa gps nya di jakarta haha padalan di bandar lampung tolol apk nya
2085,Pengguna Google,5,2026-06-20 08:28:55,driver sopan dan enak bawa motornya
2086,Pengguna Google,1,2026-06-20 08:18:27,alamat ga sesuai sama tempat aneh lu
2087,Pengguna Google,2,2026-06-20 06:34:40,sempat download karna urgent terus sekarang lagi urgent juga tapi liat harga layanan sepeda motor mahal banget padahal deket banget jadi gak worth it
2088,Pengguna Google,3,2026-06-20 06:25:36,tolong bantuin kepala saya saya ingin sekali menjadi mitra driver grab tapi di kota malang tidak di buka pendaftaran lagi di aplikasi tapi menerima driver baru secara pribadi
2089,Pengguna Google,1,2026-06-20 04:12:58,sangat membantu tapi keluhan saya pas lagi grimis promo sangat susah cari driver dan keseringan klo misalnya kita bayar pake uang 100 rb 50 ribu driver selalu beralasan gk punya kembalian
2090,Pengguna Google,1,2026-06-20 03:45:35,unduh nih apk cuman buat kasih bintang 1 kepada officer bagian bales bales ulasan playstore saran saya mending siap siap cari job lain dah
2091,Pengguna Google,3,2026-06-20 02:24:48,tepat waktu tepat waktu tapi estimasinya dimundurin mulu mundurin aja sampe jam 5 pagi sekalian
2092,Pengguna Google,1,2026-06-20 02:15:30,pesan 4 kali mobil tidak gerak lokasi tetap sama padahal mau ngantar orang sakit bikin kecewa kasih bintang 1 padahal lagi di butuhkan sekali karena keluarga pasien mintak cariin karena tidak ada sanak saudara tolong dong kalau pesen di respon
2093,Pengguna Google,1,2026-06-20 01:11:43,ongkos mahal ditambah drvier nya sombonng dan sering melakukan pelecehan pokoknya driver dari 1 driver 10 orang aja yang baik tak payah pakai grab
2094,Pengguna Google,5,2026-06-20 00:58:19,sangat terbantu untuk lapar tengah malam
2095,Pengguna Google,2,2026-06-19 23:07:22,klo malam susah dibuka app nya
2096,Pengguna Google,2,2026-06-19 22:44:23,ribet transaksi nya harus tunai dll
2097,Pengguna Google,5,2026-06-19 21:46:13,sigap tepat dan cepat selalu hati hati berkendaraan
2098,Pengguna Google,2,2026-06-19 18:54:36,tolong kenapa saya pesan obat dengan harga perkiraan lebih tinggi ternyata pas saya liat distruk pembayaran obatnya harganya lebih rendah tapi saya bayar lewat dia potongnya dengan harga perkiraan itu gimn ya dan saya bayarnya lewat ovo
2099,Pengguna Google,5,2026-06-19 18:48:04,alhamdulillah saya sudah sampai tujuan dan grab baik dan ramah
2100,Pengguna Google,5,2026-06-19 18:31:44,sangat sangat membantu mau prjalanan atau pesan makanan
2101,Pengguna Google,5,2026-06-19 18:29:38,terima kasih banyak kak semoga sehat slalu dan rezeki nya bertambah banyak
2102,Pengguna Google,1,2026-06-19 18:22:30,apasi tbtb akun gue ke logout
2103,Pengguna Google,1,2026-06-19 18:06:00,tdk bisa telpon dan tdk bisa terima tlp dari grab yg di pesan
2104,Pengguna Google,1,2026-06-19 17:21:24,petanya benerin dong kok ga akurat gitu
2105,Pengguna Google,1,2026-06-19 16:20:28,buruk tambah maless pesen makan lewat grapfood udh ada biaya mitra resto ditambah biaya platform
2106,Pengguna Google,1,2026-06-19 15:58:25,hilangin aja fitur bayar cash kalo kita dipaksa cahsless
2107,Pengguna Google,2,2026-06-19 15:42:50,tolong dong perbarui lagi lemot bngt apk nya
2108,Pengguna Google,5,2026-06-19 15:19:09,alhamdulillah sudah sampai lebih cepat dari waktu yang diprediksi suka enak cuma koreksi sedikit kalo dilidah saya agak kurang manis
2109,Pengguna Google,1,2026-06-19 15:01:59,bakso 1 jadi 29 gila gila
2110,Pengguna Google,5,2026-06-19 14:12:32,bagu bg aplikasinya bisa di lacak lagi
2111,Pengguna Google,5,2026-06-19 13:30:22,teman setia ketika males macet dan males masak
2112,Pengguna Google,3,2026-06-19 13:04:24,awalnya baik baik saja eeh akhir2 ini aplikasi hanya bisa dipakai pesan grab bike atau grab car sedangkan untuk pesan grab food tidak bisa kenapa y
2113,Pengguna Google,3,2026-06-19 11:54:18,kak lain kali bikin update bisa 2 devices 1 account dong soalnya tiap log in ke akun yang lain langsung terkeluar di hp satunya thank you
2114,Pengguna Google,1,2026-06-19 11:21:23,pesan makanan harga harga gak masuk diakal dan biaya ongkir dan tambahan layanan untuk per orderan kalau pakai voucher dari grabunlimited biaya ongkir makin naik padahal sama gaji pengemudi gk seberapa diberikan ongkos kepada pengantar yang tidak sesuai ditambah ada biaya layanan besar sekali 2 3rb udah cukup kalau setiap pembeli merasa senang orderan akan bertambah dan makin bertambah voucher anda sendiri yang mengadakan tetapi setiap jarak lebih 12km ongkir naik gk masuk akal
2115,Pengguna Google,1,2026-06-19 10:37:20,aplikasi burik semakin hari semakin susah cari pengemudi grab ngga deket ga jauh selalu dibatalin gatau kenapa
2116,Pengguna Google,1,2026-06-19 10:27:20,ribet amat pakai kontak darurat ini apk ojek apa kepo privasi orang ini apk ojek apa pinjol ribet
2117,Pengguna Google,1,2026-06-19 09:58:05,yang bener bae buat buat apliaksi jangan samo suara notif dengan nada panggilan kami berandai ada pangilan kok grab makin lama makin bobrok aja ya
2118,Pengguna Google,3,2026-06-19 09:40:40,tolong sediakan fitur pembayaran qris di awal perjalanan agak repot kalo ngasih pesanan ke penerima
2119,Pengguna Google,2,2026-06-19 07:46:29,saya agak kecewa dg ongkos yg tertera nominal yg tertera pd saat mau booking dg setelah di booking ternyata mengalami selisih lumayan banyak pdhal biasanya biaya booking tdk sebanyak hari ini sebenarnya bukan masalah jumlah nominalnya tp driver td mengembalikan kembalian tf dr saya sdh gitu datang e lama lagi mohon koreksi lagi
2120,Pengguna Google,5,2026-06-19 07:19:51,ini pertama kali melaui hp sendiri sb sedikit ribet
2121,Pengguna Google,1,2026-06-19 00:51:00,apk grab lama lama ngeselin msh mending indrive dan maxim mereka skrg lbh cepat dan lebih ekonomis selamat tinggal grab gk mao lagi gw di kecewain ama lu
2122,Pengguna Google,1,2026-06-19 00:29:48,grab food bener2 mengecewakan segala ad biaya tambahan prioritas sekian 30mnit 50rb kalau 47 menit bayar 42 rb kalau 59 menit bayar 35 rb gila gw cuma beli nasgor 18 rb tambah lagi ada biaya adm tambah lagi ada biaya ongkir gw jamin dan gw doain grab food nya bangkrut
2123,Pengguna Google,5,2026-06-18 23:28:51,mudah nyaman di antar hingga sampe tujuan
2124,Pengguna Google,5,2026-06-18 22:41:51,pastikan semua ada bonus hari raya buat pelanggan
2125,Pengguna Google,5,2026-06-18 21:02:17,pelayanan abang ojol nya sangat ramah tamah dan baik hati terima kasih banyak ya
2126,Pengguna Google,1,2026-06-18 20:50:39,tolong tidak memberikan kepastian udah nunggu lama pesen makan driver tidak dapat dapat tidak bisa cancel jadinya tidak bisa ad kepastian harus menunggu
2127,Pengguna Google,5,2026-06-18 20:13:17,nasi gorengnya enak porsinya sangat mengenyangkan
2128,Pengguna Google,5,2026-06-18 19:50:50,ok akhir ini aplikasinya kok susah di buka ya
2129,Pengguna Google,5,2026-06-18 19:28:56,aplikasi yang sangat bagus dan terpercaya
2130,Pengguna Google,1,2026-06-18 19:08:24,driver grab pemalas jemput klo jauh dikit jauh beda sama maxim
2131,Pengguna Google,5,2026-06-18 18:32:54,bpnya mau bantu saya yg belum begitu paham karena memang manula
2132,Pengguna Google,5,2026-06-18 17:45:25,bagus banget aplikasi nya cocok banget untuk cari makan
2133,Pengguna Google,5,2026-06-18 17:26:06,terimakasih greb telah membuat pasan semangkin mudah
2134,Pengguna Google,3,2026-06-18 15:42:05,kenapa aplikasi grab jadi lemot bnget
2135,Pengguna Google,1,2026-06-18 14:15:36,ngak bisa di hapus riwayat batal atau pesan
2136,Pengguna Google,1,2026-06-18 13:28:32,masih banyak oknum ojek yg nakal akal akalan minta parkir dan di patokin berapa berapanya pdhal ada beberapa tempat atau resto menyediakan free parkir untuk driver ojek
2137,Pengguna Google,5,2026-06-18 12:31:50,driver nya ramah dan sopan sangat memuaskan buat sy
2138,Pengguna Google,1,2026-06-18 12:26:43,mau daftar aja ribet bnget prosesnya
2139,Pengguna Google,5,2026-06-18 12:26:05,terima kasih krn menangani complan sy dgn cepat dan tuntas
2140,Pengguna Google,5,2026-06-18 11:48:14,terimakasih sudah memberikan solusi dan penyelesaian untuk laporan saya mengenai pembayaran grab food saya
2141,Pengguna Google,1,2026-06-18 11:42:17,aplikasi buruk banget kuota banyak ini loh tp aplikasi keluar mulu mau masuk loading terus keluar lagi hade perbaiki dong
2142,Pengguna Google,1,2026-06-18 03:38:32,sdh brlngganan tpi tak smuanya gratis ongkir ada diskonnya kdg hnya pjangan sja tpi tak bisa digunain wktu pengantaran lbih lama dari prjanjian pesan psan mkaan lainnya resto ttup tpi trtulis msih bukandan ktika sdh psan lalu ditunggu lama tiba ada pmbatalan krna restonya sdh ttup tak ush didownload dipke apk ini gaje dan ngeselin
2143,Pengguna Google,5,2026-06-18 03:09:40,penjemputan cepet aa drivernya ramah dan sabar alhamdulillah puas
2144,Pengguna Google,4,2026-06-18 00:14:22,app yg bermanfaat sekali terima kasih
2145,Pengguna Google,1,2026-06-17 23:11:30,gak jelas grabfood jelek banget order makanan yang keterangannya masih buka ternyata nyampe sana tokonya tutup drivernya bingung dan gak mau cancel sementara diakun costumer juga gaada opsi batalkan akhirnya mau gak mau harus tetep bayar buat nyelesain pesanan tapi makanannya gaada jelekk bange app ini mana gaada solus dari dapatkan bantuan kayanya gua uninstall aja deh
2146,Pengguna Google,5,2026-06-17 23:05:09,supir nya ramah baik dan cepat
2147,Pengguna Google,5,2026-06-17 21:52:37,aplikasi untuk memesan ojek yang sangat membantu pemotor yang terkadang masih berkendara sesukanya namun grab selalu berempati ketika di jalan dan juga untuk pengemudinya
2148,Pengguna Google,1,2026-06-17 21:38:00,haloo grab maaf aku kasi ranking 1 yaa sellsingapore
2149,Pengguna Google,1,2026-06-17 21:20:44,nyari titik aja susah banget ga kaya gojek langsung muncul
2150,Pengguna Google,2,2026-06-17 20:23:58,parah sih nih grab uxnya ancam gitu kalo lu jarang batal bakal dapat driver lebih dekat menurutku ini kurang enak banget
2151,Pengguna Google,5,2026-06-17 20:16:26,good experience to buy some foods
2152,Pengguna Google,5,2026-06-17 19:42:41,mau request sediain grab di dieng biar apa mudaah plii
2153,Pengguna Google,5,2026-06-17 18:47:59,saya puas dgn pelayanan grab dan pengemudinya dalam merespon pesanan gojek nya atau apapun itu pesan dr saya selalu jaga kenyamanan penumpang atau lebih di tingkatkan lagi dan pertahankan makasih buat seluruh kru atau pengemudi sukses selalu
2154,Pengguna Google,5,2026-06-17 18:22:07,dunia nyata telah berakhir sekarang tinggal mimpi manis
2155,Pengguna Google,5,2026-06-17 18:18:08,grab is an excellent app that provides convenient transportation food delivery and other daily services in one platform the app is easy to use the drivers are generally professional and the service is reliable it has made everyday activities much more convenient and efficient
2156,Pengguna Google,5,2026-06-17 17:42:02,the ultimate super app booking a ride is quick and the food delivery service is always reliable seamless cashless payments with grabpay too
2157,Pengguna Google,5,2026-06-17 17:34:37,setelah di update kok jadi gak bisa buat isi pulsa dr grab pembayaran lewat ovo pdhl sblm sblm nya bisa aja ini malah jadi gak bisa hadeu
2158,Pengguna Google,5,2026-06-17 17:33:17,grab itu aplikasi yang sangat membantu untuk kebutuhan sehari hari mau pesan ojek mobil atau makanan semuanya gampang banget lewat satu aplikasi aku juga suka karena prosesnya cepat dan biasanya driver nya juga responsif harganya juga bisa dipilih sesuai kebutuhan kadang ada promo juga jadi lebih hemat pokoknya grab itu praktis dan sangat berguna
2159,Pengguna Google,1,2026-06-17 17:22:44,saya pindah aplikasi karena grab ojolnya milih order 3x nunggu lama di tolak terus untuk daerah pondok ranji tangerang
2160,Pengguna Google,1,2026-06-17 17:00:02,lebih amanin lagi dong drivernya biaya yg benernya 10rb tiba driver nambahin biaya lain 10rb jadi 20rb padahal posisinya ga masuk tol ga bayar parkir sama sekali jaraknya pun dekat banget ga lebih dari 2km harusnya grab bisa lacak itu perjalanannya ngelewatin tol atau engga dan kalo bayar parkir lihat si drivernya diem berapa lama ini ga parkir tiba2 bayar 10rb wkwkw kecewa bgt si udah pake grab bertahun2 padahal
2161,Pengguna Google,5,2026-06-17 16:52:43,grab murah bgt ga kaya aplikasi sebelah
2163,Pengguna Google,3,2026-06-17 15:32:04,nunggu 3 jam lebih buat driver makanan yang engga kunjung ada aku harus gimana padahal makanan udah jadi tapi nggak bisa dibatalin buat gnti metode pembayaran
2164,Pengguna Google,5,2026-06-17 15:18:51,ulasan untuk grab grab indonesia grab adalah aplikasi serbaguna yang sangat membantu dalam aktivitas sehari hari selain menyediakan layanan transportasi online grab juga menawarkan pesan antar makanan pengiriman barang dan pembayaran digital dalam satu aplikasi antarmukanya mudah dipahami proses pemesanan cepat dan fitur pelacakan lokasi secara real time membuat pengguna merasa lebih nyaman dan aman grab juga sering menghadirkan promo menarik yang dapat menghemat biaya
2165,Pengguna Google,1,2026-06-17 14:10:28,overprice harga ongkir nya gangotak bgt hmpir setengahnya dari barang yg dibeli
2166,Pengguna Google,5,2026-06-17 13:55:13,you need to drive good foods just download grab the best app for you need
2167,Pengguna Google,5,2026-06-17 13:24:42,grab is a versatile app that offers transportation food delivery and other services in one platform it is very convenient for daily needs with real time tracking and multiple payment options
2168,Pengguna Google,1,2026-06-17 13:01:35,apk scam mau beli makanan harga awal 60k gara saldo kurang jadinya isi dulu pas udah topup eh harga jadi 90k diskon ilang semua
2169,Pengguna Google,1,2026-06-17 12:45:27,terlalu banyak keterbatasan promo jadi kami sebagai pengguna grab sgt kecewa jika ingin belanja makanan maupun barang
2170,Pengguna Google,1,2026-06-17 12:06:35,ada salah satu driver gojek yg dimana dia gak sabaran dan menyalip menggunakan bahu jalan pdhl itu buat pejalan kaki dan saya yg mengantri dijalan paling kiri bukan dibahu jalan jalan saya dipotong oleh driver ojol tersebut dan disitu saya kaget dan reflek nurunin gear tanpa sadar ternyata turun ke gear 0 dan motor saya meraung serta badan saya hampir jatuh dia marah2 dengan menyebutkan beberapa kalimat toxic kpd saya dan menyebut saya gak sabaran pdhl dia yg motong jalan saya
2171,Pengguna Google,5,2026-06-17 11:44:46,grab membantu sy kemana mana d saat sy tdk membawa kendaraan pribadi
2172,Pengguna Google,1,2026-06-17 11:05:39,nama brand yang tidak sesuai fakta lapangan akun toko dari total buah segar tangerang banten telah sengaja menyalahgunakan nama brand dari total buah segar
2173,Pengguna Google,3,2026-06-17 09:57:04,untuk layanan grab food nya sangat lama bisa 1jam lebih
2174,Pengguna Google,1,2026-06-17 07:45:23,jangan gunakan grab terutama untuk grabcar pengemudi bintang 5 atau 4 9 anda cuma akan disuruh menunggu tapi pengemudi sendiri menjauh sudah komplain berkali kali ke grab tidak ada solusi
2175,Pengguna Google,1,2026-06-17 06:49:50,aplikasi freak klo mo pesen ngelag bgt kocak aneh bgt map suka ga jalan ga ngerti driver dimana oneng bgt ni aplikasi kocak
2176,Pengguna Google,3,2026-06-17 06:46:33,rating 1 krna iklan kamu dimana ganggu d tmbh slalu kepencet masuk pas mau skip pdhl udh punya apk tpi malah ganggu
2177,Pengguna Google,1,2026-06-17 04:57:54,makin buruk apa lg grabmart nya hadeh sering bgt pesen barangnya gk lengkap dan ketika ngadu ke customer service g berguna krn gk balik jg uangnya cumn iming2 ganti voucher aja dan kejadian trs kurang2 trs tiap blnja entah 1 atau bisa 3item dan smua uang gada yg balik kecuali iming2 ganti sm voucher diskon klo kita balik blnja lg bru bsa di pake itu jg ada jangka expired nya males sm kebijakannya
2178,Pengguna Google,5,2026-06-16 23:34:56,klou naik grab itu aman dan orang orangnya pada ramah baik selamat sampai tujuan trimakasih
2179,Pengguna Google,5,2026-06-16 22:54:02,grab has made daily transportation and food delivery much easier the app is user friendly the service is reliable and the drivers are usually very professional and friendly
2180,Pengguna Google,1,2026-06-16 22:19:32,mahal banget harga nya ga ngotak jujur sellsingapore
2181,Pengguna Google,5,2026-06-16 22:10:31,boikot apk singapura gara gara negara itu dolar naik
2183,Pengguna Google,1,2026-06-16 21:17:45,drivernya tolong di kendalikan terutama bagian mobil saya udah nunggu 4 5 menitan orang nya ga jalan saat saya batalin orang nya malah marah marah saat perjalanan juga saat melewati polisi tidur drivernya tidak mengerem sangat mengganggu kenyamanan
2184,Pengguna Google,5,2026-06-16 20:56:21,tepat waktu n rapi jg ramah
2185,Pengguna Google,5,2026-06-16 20:40:48,sangat membantu di kala mager keluar beli makan pencet pencet datang de maacii grab
2186,Pengguna Google,1,2026-06-16 19:57:19,help center makin lama driver makin dikit orderan makin lama diambil ga guna langganan unlimited
2187,Pengguna Google,1,2026-06-16 19:10:23,yg baca ini jangan di instal
2188,Pengguna Google,5,2026-06-16 19:09:33,sangat membantu dan selalu ada 24 jam
2189,Pengguna Google,5,2026-06-16 19:02:14,terimakasih grab memudahkan saya kemana mana
2190,Pengguna Google,5,2026-06-16 17:08:46,aplikasinya sih ok tapi kenapa ada order beta ngga kasian apah ama yang cuma memakai apk satu mungkin kalo yg pake apk maxsim full senyum tapi yg pake apk grab sangat miris sekali ada pilihan sangat murah murah sedang dan murah bakalan sangat susah ambil yg ke tiga di paksa ambil yang kedua sangat melelahkan gacor tapi uwang nya pas pasan
2191,Pengguna Google,5,2026-06-16 15:15:48,grab gembel aplikasi yg sangat tidak rekomendasi
2192,Pengguna Google,1,2026-06-16 14:46:10,maaf saya kasih bintang satu tolong saya ingin apk grab yang dulu bukan sekarang saya mau pesan grabcar harus pesan dulu dan gak bisa melihat titik tolong di update kan
2193,Pengguna Google,5,2026-06-16 14:42:58,terkadang terbayang di benak fikiranku kapan ya grab punya tanah sendiri untuk membangun kantor pusat tiap provinsi fasilitas masjid tempat ibadah tempat istirahat sejenak parkir yang cukup sambil charger hp kami para mitra grab indonesia saya yakin perusahaan grab pasti bisa terimakasih grab dan para pejuang di perusahaan grab indonesia mitrabali
2194,Pengguna Google,1,2026-06-16 14:11:37,udah langganan tapi gaada promo samsek
2195,Pengguna Google,1,2026-06-15 06:13:09,grab sekarang benar benar kurang ajar sudah dapat driver malah di ganti lagi ganti lagi aplikasi setan ngambil grab juga lama
2196,Pengguna Google,5,2026-06-13 21:55:52,terbaik kalau bisa langsung dapat kita orang oder gerp nya tarbaik
2197,Pengguna Google,1,2026-06-12 18:03:06,knpa saya gk bisa upload fto profil
2198,Pengguna Google,2,2026-06-11 09:21:04,lama aplikasi grab ini macam tak kompeten saya tengah buru dah tunggu lama tiba driver batalkan
2199,Pengguna Google,5,2026-06-10 12:37:03,kaloo bunda males jemput akuu pkee inii belii makanan klo males ketempatny langsung aku juga pke inii semuanyaa jdii lebih praktis klo pke grab
2200,Pengguna Google,1,2026-06-10 11:07:58,di palu ad driver minta uang lebih utk bisa dpt fasilitas ac niat nya mau ngasi tip tpi jdinya ngasih bintang 1
2201,Pengguna Google,2,2026-06-10 10:23:39,mengganti nama profil harus pindahin ovo cash dulu ribet keamanan untuk customer harus di tingkatkan sekarang sudah gak bisa kasih bintang lebih dari 1 minggu customer yg di jemput di depan rumah jadi takut memberi bintang jika driver melanggar aturan lalu lintas karena dalam 1 minggu driver mungkin ingat siapa customernya
2202,Pengguna Google,5,2026-06-10 09:46:09,aplikasi andalan saya setiap hari untuk berangkat kerja driver grabbike dan grabcar nya ramah sopan dan kendaraannya bersih fitur grabfood juga juara kalau lagi mager masak pilihan restonya lengkap dan makanannya selalu sampai dalam keadaan hangat karena driver nya gerak cepat sukses terus grab
2203,Pengguna Google,1,2026-06-10 09:42:53,telat datang gara2 driver lama menjemput yang pertama driver gak gerak2 dari lokasi cancel dapet driver tiba2 lokasinya semakin menjauh dari titik penjemputan bukan sekali dua kali nuggu driver lama
2204,Pengguna Google,5,2026-06-10 07:56:28,aplikasi ini sangat bagus dan menarik
2205,Pengguna Google,4,2026-06-10 07:19:02,slama ini kalo pesan bagus2 aja tapi skrng pesanan tiba2 d cancel driver tapi orderan dari resto nya sudah d ambil tiba2 ganti2 driver tapi posisi pesanan sudah tida ada karna sudah d ambil driver pertama sedangkan pesanan ga ada smpe ka saya mau d batalkan tapi ga bisa skrg jadi banyak driver nakal
2206,Pengguna Google,5,2026-06-10 02:30:18,grab offers a very convenient and dependable service whether i need transportation food delivery or other services the app is easy to use and efficient the booking process is smooth and the drivers are generally professional and helpful
2207,Pengguna Google,5,2026-06-10 00:49:44,aplikasi amanah untuk antar dan kurirnya ramah
2208,Pengguna Google,1,2026-06-09 21:35:58,hari ini di malang saya mengalami beberapa kerugian saya bayar grab 2x dan gopay saya terkunci karna apa apk yang ngebug
2209,Pengguna Google,1,2026-06-09 21:34:01,driver mobilnya gak ramah maksa orang suru bayar pke ovo pas macet malah marah marah gak jelas sampe di bilang orang sini mah pakenya cash mulu gak mau pke ovo yg bikin sakit hati pas marah marah karna macet disitu ibu dan adik saya lagi bawa anaknya yg sakit mau ke klinik kalo gak niat kerja gak usah kerja kasian ibu saya digituin saya merasa gak terima tolong ya di peringatkan untuk para pekerjanya jaga omongan nya
2210,Pengguna Google,1,2026-06-09 20:22:51,app sering error kalau pakai pembayaran qris jadi sering bayar dua kali tolong uang sy yg sy komplain di pusat bantuan dikembalikan
2211,Pengguna Google,1,2026-06-09 18:09:36,sinyal hilang hilangan terus padahal buka yt 1080p bisa
2212,Pengguna Google,3,2026-06-09 17:45:02,untuk maapnya kalau bisa dibikin seperti gogle map bisa pakai pilihan satelit biar kedepanya lebih mudah untuk menentukan lokasi tujuannya
2213,Pengguna Google,4,2026-06-09 17:44:05,maaf sebelumnya kenapa sekarang ada fitur verifikasi wajah kita ya min soalnya baru pertama kali donwdod sih
2214,Pengguna Google,1,2026-06-09 17:37:58,abis di update malah gak mau ke buka sama sekali
2215,Pengguna Google,4,2026-06-09 16:46:05,apk nya bagus aman tapi saya mengalamai hal yang baru saja terjadi pembayaran qr saya sudah scan dan berhasil namun dari aplikasi driver belum selesai masih meminta kode qr dikarenakan takut error lagi jd saya bayar cash mohon untuk d tindak lanjuti terima kaasih
2217,Pengguna Google,1,2026-06-09 15:51:26,susah banget di downloadnya pertanyaannya bertele dan susah ngepasinnya wkwkwk
2218,Pengguna Google,1,2026-06-09 15:36:31,saya pembayaran qr sudah oke tapi kok kenapa diaplikasi nya malah ga masuk saya kasihan abangnya saya juga udah kasih bukti ke dia jadi bayar double tolong yah grab performa aplikasi nya malah makin jelek
2219,Pengguna Google,2,2026-06-09 15:29:57,saya memakai metode pembayaran qris di hp customer uda berhasil bayar tp di hp pengemudi ga berhasil tolong dong di tindakk kasiann pengemudinya saya juga jadi di jegat lama sm pengemudi kalo emang qris blm sepenuhnya pasti gausah adain qris uda gitu pusat bantuannya ai gaada pusat bantuan yang di jawab melalui karyawan gmanasi grabb
2220,Pengguna Google,1,2026-06-09 15:15:46,pengantaran nya lama banget udah saya tunggu sejam gaada driver nya akhirnya saya batalin padahal saya laper banget gak kayak apk sebelah yang sat set hade
2221,Pengguna Google,4,2026-06-09 15:10:18,kalau kasih notifikasi yang jarang napa mengganggu tau gak lagi main tiba tiba muncul notifikasi grab sangat menggangu tolong kurangi notifikasi nya
2222,Pengguna Google,5,2026-06-09 14:07:58,sangat membantu aktipitas kesehatian apalagi di waktu mepet semoga terus jaya
2223,Pengguna Google,3,2026-06-09 13:59:22,ini knpa si sekarang buka apk grab nya susah banget suka kluar apk sendiri kadang loding nya lama padahal dulu ga git sebel de
